,OID_,Elevation,Latitude,Longitude
3001,2163,362.0,-44.525,170.075
3002,2164,628.0,-44.525,170.125
3003,2165,362.0,-44.525,170.175
3004,2166,537.0,-44.525,170.225
3005,2911,441.0,-44.575,170.075
3006,2912,531.0,-44.575,170.125
3007,2913,460.0,-44.575,170.175
3008,2914,406.0,-44.575,170.225
3009,3115,423.0,-44.475,170.075
3010,3117,1661.0,-44.475,170.125
3011,3119,706.0,-44.475,170.175
3012,3121,490.0,-44.475,170.225
3013,3332,1513.0,-44.425,170.075
3014,3333,1460.0,-44.425,170.125
3015,3334,904.0,-44.425,170.175
3016,3335,362.0,-44.425,170.225
3017,2167,1053.0,-44.525,170.275
3018,2168,669.0,-44.525,170.325
3019,2169,1444.0,-44.525,170.375
3020,2915,530.0,-44.575,170.275
3021,2916,662.0,-44.575,170.325
3022,2917,775.0,-44.575,170.375
3023,3123,683.0,-44.475,170.275
3024,3126,1530.0,-44.475,170.325
3025,3128,1384.0,-44.475,170.375
3026,3336,419.0,-44.425,170.275
3027,3337,1182.0,-44.425,170.325
3028,3338,800.0,-44.425,170.375
3029,2170,805.0,-44.525,170.425
3030,2171,873.0,-44.525,170.475
3031,2172,1684.0,-44.525,170.525
3032,2173,659.0,-44.525,170.575
3033,2918,553.0,-44.575,170.425
3034,2919,1310.0,-44.575,170.475
3035,2920,1086.0,-44.575,170.525
3036,2921,527.0,-44.575,170.575
3037,3135,1280.0,-44.475,170.425
3038,3143,1163.0,-44.475,170.475
3039,3267,1674.0,-44.475,170.525
3040,3271,1163.0,-44.475,170.575
3041,3339,1149.0,-44.425,170.425
3042,3340,725.0,-44.425,170.475
3043,3341,920.0,-44.425,170.525
3044,3342,656.0,-44.425,170.575
3045,2174,525.0,-44.525,170.625
3046,2175,448.0,-44.525,170.675
3047,2176,503.0,-44.525,170.725
3048,2922,433.0,-44.575,170.625
3049,2923,471.0,-44.575,170.675
3050,2924,804.0,-44.575,170.725
3051,3272,563.0,-44.475,170.625
3052,3273,458.0,-44.475,170.675
3053,3274,624.0,-44.475,170.725
3054,3343,671.0,-44.425,170.625
3055,3344,546.0,-44.425,170.675
3056,3345,911.0,-44.425,170.725
3057,2177,665.0,-44.525,170.775
3058,2178,921.0,-44.525,170.825
3059,2179,502.0,-44.525,170.875
3060,2180,240.0,-44.525,170.925
3061,2925,732.0,-44.575,170.775
3062,2926,483.0,-44.575,170.825
3063,2927,708.0,-44.575,170.875
3064,2928,878.0,-44.575,170.925
3065,3275,849.0,-44.475,170.775
3066,3276,1054.0,-44.475,170.825
3067,3277,362.0,-44.475,170.875
3068,3278,216.0,-44.475,170.925
3069,3346,1011.0,-44.425,170.775
3070,3347,769.0,-44.425,170.825
3071,3348,325.0,-44.425,170.875
3072,3349,298.0,-44.425,170.925
3073,2181,233.0,-44.525,170.975
3074,2182,145.0,-44.525,171.025
3075,2183,96.0,-44.525,171.075
3076,2184,54.0,-44.525,171.125
3077,2929,282.0,-44.575,170.975
3078,2930,161.0,-44.575,171.025
3079,2931,109.0,-44.575,171.075
3080,2932,66.0,-44.575,171.125
3081,3279,307.0,-44.475,170.975
3082,3280,179.0,-44.475,171.025
3083,3281,88.0,-44.475,171.075
3084,3282,51.0,-44.475,171.125
3085,3350,188.0,-44.425,170.975
3086,3351,119.0,-44.425,171.025
3087,3352,78.0,-44.425,171.075
3088,3353,66.0,-44.425,171.125
3089,2185,18.0,-44.525,171.175
3090,3283,19.0,-44.475,171.175
3091,3284,8.0,-44.475,171.225
3092,3354,63.0,-44.425,171.175
3093,3355,32.0,-44.425,171.225
3094,3356,19.0,-44.375,168.025
3095,3357,678.0,-44.375,168.075
3096,3025,340.0,-44.275,168.125
3097,3027,875.0,-44.275,168.175
3098,3028,865.0,-44.275,168.225
3099,3358,740.0,-44.375,168.125
3100,3359,923.0,-44.375,168.175
3101,3360,304.0,-44.375,168.225
3102,3855,87.0,-44.325,168.125
3103,3856,37.0,-44.325,168.175
3104,3858,55.0,-44.325,168.225
3105,3029,309.0,-44.275,168.275
3106,3030,936.0,-44.275,168.325
3107,3032,649.0,-44.275,168.375
3108,3033,1132.0,-44.275,168.425
3109,3053,1043.0,-44.375,168.325
3110,3124,1497.0,-44.375,168.375
3111,3129,1050.0,-44.375,168.425
3112,3361,1202.0,-44.375,168.275
3113,3860,871.0,-44.325,168.275
3114,3861,749.0,-44.325,168.325
3115,3862,804.0,-44.325,168.375
3116,3863,1317.0,-44.325,168.425
3117,3034,1170.0,-44.275,168.475
3118,3035,1032.0,-44.275,168.525
3119,3036,670.0,-44.275,168.575
3120,3136,433.0,-44.375,168.475
3121,3145,1432.0,-44.375,168.525
3122,3250,1699.0,-44.375,168.575
3123,3864,1239.0,-44.325,168.475
3124,3865,591.0,-44.325,168.525
3125,3866,218.0,-44.325,168.575
3126,3037,286.0,-44.275,168.625
3127,3038,795.0,-44.275,168.675
3128,3039,401.0,-44.275,168.725
3129,3040,662.0,-44.275,168.775
3130,3256,1001.0,-44.375,168.625
3131,3259,1298.0,-44.375,168.675
3132,3265,2256.0,-44.375,168.725
3133,3269,1653.0,-44.375,168.775
3134,3867,908.0,-44.325,168.625
3135,3868,724.0,-44.325,168.675
3136,3869,1872.0,-44.325,168.725
3137,3870,1077.0,-44.325,168.775
3138,3041,1175.0,-44.275,168.825
3139,3043,904.0,-44.275,168.875
3140,3044,840.0,-44.275,168.925
3141,3045,762.0,-44.275,168.975
3142,3366,1487.0,-44.375,168.825
3143,3372,1203.0,-44.375,168.875
3144,3379,1130.0,-44.375,168.925
3145,3386,1434.0,-44.375,168.975
3146,3871,1858.0,-44.325,168.825
3147,3872,1339.0,-44.325,168.875
3148,3873,919.0,-44.325,168.925
3149,3874,1304.0,-44.325,168.975
3150,3046,1591.0,-44.275,169.025
3151,3047,1427.0,-44.275,169.075
3152,3048,750.0,-44.275,169.125
3153,3394,1627.0,-44.375,169.025
3154,3400,1419.0,-44.375,169.075
3155,3405,284.0,-44.375,169.125
3156,3875,1053.0,-44.325,169.025
3157,3876,1777.0,-44.325,169.075
3158,3877,962.0,-44.325,169.125
3159,3049,419.0,-44.275,169.175
3160,3052,884.0,-44.275,169.225
3161,3056,1473.0,-44.275,169.275
3162,3057,1359.0,-44.275,169.325
3163,3412,279.0,-44.375,169.175
3164,3419,1754.0,-44.375,169.225
3165,3426,1258.0,-44.375,169.275
3166,3433,1201.0,-44.375,169.325
3167,3878,279.0,-44.325,169.175
3168,3879,1432.0,-44.325,169.225
3169,3880,1305.0,-44.325,169.275
3170,3881,1838.0,-44.325,169.325
3171,3058,1346.0,-44.275,169.375
3172,3059,1157.0,-44.275,169.425
3173,3060,589.0,-44.275,169.475
3174,3440,649.0,-44.375,169.375
3175,3530,459.0,-44.375,169.425
3176,3536,1268.0,-44.375,169.475
3177,3882,891.0,-44.325,169.375
3178,3883,348.0,-44.325,169.425
3179,3884,1527.0,-44.325,169.475
3180,3061,1822.0,-44.275,169.525
3181,3062,1497.0,-44.275,169.575
3182,3063,1410.0,-44.275,169.625
3183,3064,1366.0,-44.275,169.675
3184,3538,1237.0,-44.375,169.525
3185,3543,1378.0,-44.375,169.575
3186,3549,787.0,-44.375,169.625
3187,3555,886.0,-44.375,169.675
3188,3885,1208.0,-44.325,169.525
3189,3886,1515.0,-44.325,169.575
3190,3887,745.0,-44.325,169.625
3191,3888,1048.0,-44.325,169.675
3192,3065,1590.0,-44.275,169.725
3193,3066,1158.0,-44.275,169.775
3194,3067,612.0,-44.275,169.825
3195,3561,984.0,-44.375,169.725
3196,3641,1066.0,-44.375,169.775
3197,3645,810.0,-44.375,169.825
3198,3889,1760.0,-44.325,169.725
3199,3890,1762.0,-44.325,169.775
3200,3891,713.0,-44.325,169.825
3201,3068,520.0,-44.275,169.875
3202,3069,520.0,-44.275,169.925
3203,3070,515.0,-44.275,169.975
3204,3071,479.0,-44.275,170.025
3205,3649,600.0,-44.375,169.875
3206,3655,580.0,-44.375,169.925
3207,3660,708.0,-44.375,169.975
3208,3665,677.0,-44.375,170.025
3209,3892,617.0,-44.325,169.875
3210,3893,583.0,-44.325,169.925
3211,3894,550.0,-44.325,169.975
3212,3895,495.0,-44.325,170.025
3213,3001,379.0,-44.325,170.175
3214,3002,374.0,-44.325,170.225
3215,3072,458.0,-44.275,170.075
3216,3073,442.0,-44.275,170.125
3217,3074,436.0,-44.275,170.175
3218,3075,407.0,-44.275,170.225
3219,3670,896.0,-44.375,170.075
3220,3674,1503.0,-44.375,170.125
3221,3679,474.0,-44.375,170.175
3222,3684,362.0,-44.375,170.225
3223,3896,617.0,-44.325,170.075
3224,3897,923.0,-44.325,170.125
3225,3003,396.0,-44.325,170.275
3226,3004,417.0,-44.325,170.325
3227,3005,468.0,-44.325,170.375
3228,3076,418.0,-44.275,170.275
3229,3077,448.0,-44.275,170.325
3230,3078,759.0,-44.275,170.375
3231,3752,499.0,-44.375,170.275
3232,3753,436.0,-44.375,170.325
3233,3755,782.0,-44.375,170.375
3234,3006,767.0,-44.325,170.425
3235,3007,935.0,-44.325,170.475
3236,3008,1770.0,-44.325,170.525
3237,3009,890.0,-44.325,170.575
3238,3079,527.0,-44.275,170.425
3239,3080,741.0,-44.275,170.475
3240,3081,1111.0,-44.275,170.525
3241,3082,923.0,-44.275,170.575
3242,3758,768.0,-44.375,170.425
3243,3761,965.0,-44.375,170.475
3244,3765,1295.0,-44.375,170.525
3245,3770,820.0,-44.375,170.575
3246,3010,878.0,-44.325,170.625
3247,3011,813.0,-44.325,170.675
3248,3012,776.0,-44.325,170.725
3249,3083,1073.0,-44.275,170.625
3250,3084,754.0,-44.275,170.675
3251,3085,624.0,-44.275,170.725
3252,3774,809.0,-44.375,170.625
3253,3778,700.0,-44.375,170.675
3254,3782,1402.0,-44.375,170.725
3255,3013,542.0,-44.325,170.775
3256,3014,784.0,-44.325,170.825
3257,3015,305.0,-44.325,170.875
3258,3016,308.0,-44.325,170.925
3259,3086,432.0,-44.275,170.775
3260,3087,316.0,-44.275,170.825
3261,3088,266.0,-44.275,170.875
3262,3089,460.0,-44.275,170.925
3263,3786,726.0,-44.375,170.775
3264,3790,698.0,-44.375,170.825
3265,3794,303.0,-44.375,170.875
3266,3798,231.0,-44.375,170.925
3267,3017,271.0,-44.325,170.975
3268,3018,204.0,-44.325,171.025
3269,3019,157.0,-44.325,171.075
3270,3021,129.0,-44.325,171.125
3271,3090,159.0,-44.275,170.975
3272,3091,112.0,-44.275,171.025
3273,3092,96.0,-44.275,171.075
3274,3093,81.0,-44.275,171.125
3275,3802,149.0,-44.375,170.975
3276,3850,382.0,-44.375,171.025
3277,3851,205.0,-44.375,171.075
3278,3852,163.0,-44.375,171.125
3279,3022,60.0,-44.325,171.175
3280,3023,19.0,-44.325,171.225
3281,3024,7.0,-44.325,171.275
3282,3094,47.0,-44.275,171.175
3283,3095,31.0,-44.275,171.225
3284,3096,17.0,-44.275,171.275
3285,3853,97.0,-44.375,171.175
3286,3854,31.0,-44.375,171.225
3287,3097,7.0,-44.275,171.325
3288,3098,128.0,-44.225,168.175
3289,3099,617.0,-44.225,168.225
3290,3595,304.0,-44.175,168.225
3291,3100,251.0,-44.225,168.275
3292,3101,789.0,-44.225,168.325
3293,3102,478.0,-44.225,168.375
3294,3103,141.0,-44.225,168.425
3295,3539,128.0,-44.125,168.275
3296,3545,483.0,-44.125,168.325
3297,3551,80.0,-44.125,168.375
3298,3557,455.0,-44.125,168.425
3299,3596,351.0,-44.175,168.275
3300,3597,408.0,-44.175,168.325
3301,3598,957.0,-44.175,168.375
3302,3599,604.0,-44.175,168.425
3303,3948,0.0,-44.075,168.325
3304,3949,12.0,-44.075,168.375
3305,3950,14.0,-44.075,168.425
3306,3104,610.0,-44.225,168.475
3307,3105,1102.0,-44.225,168.525
3308,3106,1172.0,-44.225,168.575
3309,3563,993.0,-44.125,168.475
3310,3600,80.0,-44.175,168.475
3311,3601,811.0,-44.175,168.525
3312,3602,787.0,-44.175,168.575
3313,3648,55.0,-44.125,168.525
3314,3653,263.0,-44.125,168.575
3315,3951,12.0,-44.075,168.475
3316,3952,197.0,-44.075,168.525
3317,3953,621.0,-44.075,168.575
3318,3051,120.0,-44.225,168.775
3319,3107,425.0,-44.225,168.625
3320,3108,72.0,-44.225,168.675
3321,3109,1664.0,-44.225,168.725
3322,3603,1018.0,-44.175,168.625
3323,3604,622.0,-44.175,168.675
3324,3605,321.0,-44.175,168.725
3325,3606,122.0,-44.175,168.775
3326,3658,832.0,-44.125,168.625
3327,3663,928.0,-44.125,168.675
3328,3668,39.0,-44.125,168.725
3329,3673,1610.0,-44.125,168.775
3330,3954,471.0,-44.075,168.625
3331,3955,20.0,-44.075,168.675
3332,3956,20.0,-44.075,168.725
3333,3957,654.0,-44.075,168.775
3334,3055,352.0,-44.075,168.875
3335,3132,1415.0,-44.225,168.825
3336,3134,1311.0,-44.075,168.925
3337,3141,2259.0,-44.225,168.875
3338,3142,1168.0,-44.075,168.975
3339,3246,1610.0,-44.225,168.925
3340,3251,1605.0,-44.225,168.975
3341,3607,1518.0,-44.175,168.825
3342,3608,1484.0,-44.175,168.875
3343,3609,1057.0,-44.175,168.925
3344,3610,1553.0,-44.175,168.975
3345,3678,59.0,-44.125,168.825
3346,3683,272.0,-44.125,168.875
3347,3754,1060.0,-44.125,168.925
3348,3757,1433.0,-44.125,168.975
3349,3958,1048.0,-44.075,168.825
3350,3257,465.0,-44.225,169.025
3351,3258,712.0,-44.075,169.025
3352,3260,1468.0,-44.225,169.075
3353,3329,1599.0,-44.225,169.125
3354,3330,721.0,-44.075,169.075
3355,3363,881.0,-44.075,169.125
3356,3611,1145.0,-44.175,169.025
3357,3612,1560.0,-44.175,169.075
3358,3613,1008.0,-44.175,169.125
3359,3760,1037.0,-44.125,169.025
3360,3763,778.0,-44.125,169.075
3361,3766,980.0,-44.125,169.125
3362,3364,1061.0,-44.225,169.175
3363,3369,300.0,-44.225,169.225
3364,3371,878.0,-44.075,169.175
3365,3375,1588.0,-44.225,169.275
3366,3378,1597.0,-44.075,169.225
3367,3382,1161.0,-44.225,169.325
3368,3385,1064.0,-44.075,169.275
3369,3399,1207.0,-44.075,169.325
3370,3614,1571.0,-44.175,169.175
3371,3615,1084.0,-44.175,169.225
3372,3616,424.0,-44.175,169.275
3373,3617,889.0,-44.175,169.325
3374,3769,827.0,-44.125,169.175
3375,3773,786.0,-44.125,169.225
3376,3777,1317.0,-44.125,169.275
3377,3781,907.0,-44.125,169.325
3378,3389,1664.0,-44.225,169.375
3379,3393,1782.0,-44.225,169.425
3380,3404,721.0,-44.075,169.375
3381,3407,379.0,-44.225,169.475
3382,3411,1807.0,-44.075,169.425
3383,3418,1581.0,-44.075,169.475
3384,3618,1443.0,-44.175,169.375
3385,3619,1575.0,-44.175,169.425
3386,3620,1351.0,-44.175,169.475
3387,3785,1402.0,-44.125,169.375
3388,3789,1028.0,-44.125,169.425
3389,3793,1685.0,-44.125,169.475
3390,3414,1600.0,-44.225,169.525
3391,3421,1026.0,-44.225,169.575
3392,3425,1767.0,-44.075,169.525
3393,3428,792.0,-44.225,169.625
3394,3432,1450.0,-44.075,169.575
3395,3435,1577.0,-44.225,169.675
3396,3439,1251.0,-44.075,169.625
3397,3446,1781.0,-44.075,169.675
3398,3621,400.0,-44.175,169.525
3399,3622,1980.0,-44.175,169.575
3400,3623,1253.0,-44.175,169.625
3401,3624,1439.0,-44.175,169.675
3402,3797,743.0,-44.125,169.525
3403,3800,983.0,-44.125,169.575
3404,3898,1862.0,-44.125,169.625
3405,3900,1506.0,-44.125,169.675
3406,3442,1078.0,-44.225,169.725
3407,3447,1880.0,-44.075,169.725
3408,3448,1287.0,-44.075,169.775
3409,3449,578.0,-44.075,169.825
3410,3534,1643.0,-44.225,169.775
3411,3542,520.0,-44.225,169.825
3412,3625,1683.0,-44.175,169.725
3413,3626,920.0,-44.175,169.775
3414,3627,520.0,-44.175,169.825
3415,3901,1120.0,-44.125,169.725
3416,3903,1300.0,-44.125,169.775
3417,3905,603.0,-44.125,169.825
3418,3450,556.0,-44.075,169.875
3419,3451,1468.0,-44.075,169.925
3420,3452,1799.0,-44.075,169.975
3421,3453,1618.0,-44.075,170.025
3422,3548,520.0,-44.225,169.875
3423,3554,1530.0,-44.225,169.925
3424,3560,1101.0,-44.225,169.975
3425,3566,553.0,-44.225,170.025
3426,3628,572.0,-44.175,169.875
3427,3629,1732.0,-44.175,169.925
3428,3630,922.0,-44.175,169.975
3429,3631,666.0,-44.175,170.025
3430,3907,540.0,-44.125,169.875
3431,3909,1718.0,-44.125,169.925
3432,3911,1473.0,-44.125,169.975
3433,3913,865.0,-44.125,170.025
3434,3454,994.0,-44.075,170.075
3435,3455,703.0,-44.075,170.125
3436,3456,524.0,-44.075,170.175
3437,3457,567.0,-44.075,170.225
3438,3567,492.0,-44.225,170.075
3439,3568,488.0,-44.225,170.125
3440,3569,458.0,-44.225,170.175
3441,3570,481.0,-44.225,170.225
3442,3632,568.0,-44.175,170.075
3443,3633,569.0,-44.175,170.125
3444,3634,556.0,-44.175,170.175
3445,3635,579.0,-44.175,170.225
3446,3915,703.0,-44.125,170.075
3447,3917,621.0,-44.125,170.125
3448,3918,524.0,-44.125,170.175
3449,3919,634.0,-44.125,170.225
3450,3458,679.0,-44.075,170.275
3451,3459,676.0,-44.075,170.325
3452,3460,673.0,-44.075,170.375
3453,3571,479.0,-44.225,170.275
3454,3572,476.0,-44.225,170.325
3455,3573,495.0,-44.225,170.375
3456,3636,607.0,-44.175,170.275
3457,3637,520.0,-44.175,170.325
3458,3638,524.0,-44.175,170.375
3459,3920,795.0,-44.125,170.275
3460,3921,600.0,-44.125,170.325
3461,3922,585.0,-44.125,170.375
3462,3050,559.0,-44.175,170.525
3463,3130,906.0,-44.175,170.575
3464,3461,647.0,-44.075,170.425
3465,3462,676.0,-44.075,170.475
3466,3463,674.0,-44.075,170.525
3467,3464,914.0,-44.075,170.575
3468,3574,505.0,-44.225,170.425
3469,3575,533.0,-44.225,170.475
3470,3576,605.0,-44.225,170.525
3471,3577,776.0,-44.225,170.575
3472,3639,547.0,-44.175,170.425
3473,3640,554.0,-44.175,170.475
3474,3923,582.0,-44.125,170.425
3475,3924,605.0,-44.125,170.475
3476,3925,598.0,-44.125,170.525
3477,3926,819.0,-44.125,170.575
3478,3139,1051.0,-44.175,170.625
3479,3148,780.0,-44.175,170.675
3480,3253,902.0,-44.175,170.725
3481,3465,688.0,-44.075,170.625
3482,3466,649.0,-44.075,170.675
3483,3467,625.0,-44.075,170.725
3484,3578,1075.0,-44.225,170.625
3485,3579,733.0,-44.225,170.675
3486,3580,489.0,-44.225,170.725
3487,3927,846.0,-44.125,170.625
3488,3928,656.0,-44.125,170.675
3489,3929,1184.0,-44.125,170.725
3490,3263,398.0,-44.175,170.775
3491,3328,311.0,-44.175,170.825
3492,3365,315.0,-44.175,170.875
3493,3368,291.0,-44.175,170.925
3494,3468,403.0,-44.075,170.775
3495,3469,315.0,-44.075,170.825
3496,3470,350.0,-44.075,170.875
3497,3471,342.0,-44.075,170.925
3498,3581,464.0,-44.225,170.775
3499,3582,319.0,-44.225,170.825
3500,3583,231.0,-44.225,170.875
3501,3584,299.0,-44.225,170.925
3502,3930,420.0,-44.125,170.775
3503,3931,318.0,-44.125,170.825
3504,3932,258.0,-44.125,170.875
3505,3933,491.0,-44.125,170.925
3506,3373,193.0,-44.175,170.975
3507,3380,197.0,-44.175,171.025
3508,3387,199.0,-44.175,171.075
3509,3398,200.0,-44.175,171.125
3510,3472,358.0,-44.075,170.975
3511,3473,484.0,-44.075,171.025
3512,3474,486.0,-44.075,171.075
3513,3475,245.0,-44.075,171.125
3514,3585,155.0,-44.225,170.975
3515,3586,113.0,-44.225,171.025
3516,3587,140.0,-44.225,171.075
3517,3588,79.0,-44.225,171.125
3518,3934,229.0,-44.125,170.975
3519,3935,241.0,-44.125,171.025
3520,3936,259.0,-44.125,171.075
3521,3937,151.0,-44.125,171.125
3522,3406,134.0,-44.175,171.175
3523,3413,61.0,-44.175,171.225
3524,3420,46.0,-44.175,171.275
3525,3476,161.0,-44.075,171.175
3526,3477,209.0,-44.075,171.225
3527,3478,128.0,-44.075,171.275
3528,3589,70.0,-44.225,171.175
3529,3590,46.0,-44.225,171.225
3530,3591,21.0,-44.225,171.275
3531,3938,142.0,-44.125,171.175
3532,3939,101.0,-44.125,171.225
3533,3940,83.0,-44.125,171.275
3534,3427,43.0,-44.175,171.325
3535,3434,36.0,-44.175,171.375
3536,3441,33.0,-44.175,171.425
3537,3479,117.0,-44.075,171.325
3538,3480,101.0,-44.075,171.375
3539,3481,85.0,-44.075,171.425
3540,3482,78.0,-44.075,171.475
3541,3535,21.0,-44.175,171.475
3542,3592,16.0,-44.225,171.325
3543,3593,10.0,-44.225,171.375
3544,3594,4.0,-44.225,171.425
3545,3941,76.0,-44.125,171.325
3546,3942,71.0,-44.125,171.375
3547,3943,59.0,-44.125,171.425
3548,3944,44.0,-44.125,171.475
3549,3483,63.0,-44.075,171.525
3550,3484,47.0,-44.075,171.575
3551,3485,30.0,-44.075,171.625
3552,3537,9.0,-44.175,171.525
3553,3945,35.0,-44.125,171.525
3554,3946,20.0,-44.125,171.575
3555,3947,3.0,-44.125,171.625
3556,3486,26.0,-44.075,171.675
3557,3487,20.0,-44.075,171.725
3558,3488,12.0,-44.025,168.375
3559,3489,200.0,-44.025,168.425
3560,3490,349.0,-44.025,168.475
3561,3491,341.0,-44.025,168.525
3562,3492,344.0,-44.025,168.575
3563,3493,41.0,-44.025,168.625
3564,3494,22.0,-44.025,168.675
3565,3495,20.0,-44.025,168.725
3566,3496,15.0,-44.025,168.775
3567,3497,21.0,-44.025,168.825
3568,3498,57.0,-44.025,168.875
3569,3499,1644.0,-44.025,168.925
3570,3500,218.0,-44.025,168.975
3571,3664,12.0,-43.975,168.825
3572,3669,17.0,-43.975,168.875
3573,3675,297.0,-43.975,168.925
3574,3680,977.0,-43.975,168.975
3575,3745,7.0,-43.925,168.925
3576,3746,14.0,-43.925,168.975
3577,3501,503.0,-44.025,169.025
3578,3502,664.0,-44.025,169.075
3579,3503,828.0,-44.025,169.125
3580,3685,703.0,-43.975,169.025
3581,3686,732.0,-43.975,169.075
3582,3687,845.0,-43.975,169.125
3583,3747,31.0,-43.925,169.025
3584,3748,29.0,-43.925,169.075
3585,3749,296.0,-43.925,169.125
3586,3054,153.0,-43.925,169.275
3587,3131,1234.0,-43.925,169.325
3588,3504,957.0,-44.025,169.175
3589,3505,1010.0,-44.025,169.225
3590,3506,1279.0,-44.025,169.275
3591,3507,383.0,-44.025,169.325
3592,3688,181.0,-43.975,169.175
3593,3689,365.0,-43.975,169.225
3594,3690,1090.0,-43.975,169.275
3595,3691,1047.0,-43.975,169.325
3596,3750,351.0,-43.925,169.175
3597,3751,1392.0,-43.925,169.225
3598,3140,1646.0,-43.925,169.375
3599,3149,608.0,-43.925,169.425
3600,3150,828.0,-43.925,169.475
3601,3508,347.0,-44.025,169.375
3602,3509,1299.0,-44.025,169.425
3603,3510,1258.0,-44.025,169.475
3604,3692,319.0,-43.975,169.375
3605,3693,100.0,-43.975,169.425
3606,3694,145.0,-43.975,169.475
3607,3151,423.0,-43.925,169.525
3608,3152,181.0,-43.925,169.575
3609,3153,357.0,-43.925,169.625
3610,3154,329.0,-43.925,169.675
3611,3511,837.0,-44.025,169.525
3612,3512,1774.0,-44.025,169.575
3613,3513,651.0,-44.025,169.625
3614,3514,1756.0,-44.025,169.675
3615,3695,1440.0,-43.975,169.525
3616,3696,1577.0,-43.975,169.575
3617,3697,2127.0,-43.975,169.625
3618,3698,1601.0,-43.975,169.675
3619,3155,1451.0,-43.925,169.725
3620,3156,1272.0,-43.925,169.775
3621,3157,844.0,-43.925,169.825
3622,3515,1486.0,-44.025,169.725
3623,3516,1842.0,-44.025,169.775
3624,3517,604.0,-44.025,169.825
3625,3699,1029.0,-43.975,169.725
3626,3700,1814.0,-43.975,169.775
3627,3701,648.0,-43.975,169.825
3628,3158,1509.0,-43.925,169.875
3629,3159,1470.0,-43.925,169.925
3630,3160,1028.0,-43.925,169.975
3631,3161,2232.0,-43.925,170.025
3632,3518,1656.0,-44.025,169.875
3633,3519,586.0,-44.025,169.925
3634,3520,1886.0,-44.025,169.975
3635,3521,1860.0,-44.025,170.025
3636,3702,2355.0,-43.975,169.875
3637,3703,1069.0,-43.975,169.925
3638,3704,1103.0,-43.975,169.975
3639,3705,2072.0,-43.975,170.025
3640,3162,1507.0,-43.925,170.075
3641,3163,565.0,-43.925,170.125
3642,3164,524.0,-43.925,170.175
3643,3165,887.0,-43.925,170.225
3644,3522,1579.0,-44.025,170.075
3645,3523,660.0,-44.025,170.125
3646,3524,524.0,-44.025,170.175
3647,3525,643.0,-44.025,170.225
3648,3706,1443.0,-43.975,170.075
3649,3707,754.0,-43.975,170.125
3650,3708,524.0,-43.975,170.175
3651,3709,670.0,-43.975,170.225
3652,3166,1079.0,-43.925,170.275
3653,3167,965.0,-43.925,170.325
3654,3168,962.0,-43.925,170.375
3655,3526,736.0,-44.025,170.275
3656,3527,799.0,-44.025,170.325
3657,3528,791.0,-44.025,170.375
3658,3710,823.0,-43.975,170.275
3659,3711,823.0,-43.975,170.325
3660,3712,842.0,-43.975,170.375
3661,3020,737.0,-44.025,170.475
3662,3138,825.0,-44.025,170.525
3663,3147,1087.0,-44.025,170.575
3664,3169,850.0,-43.925,170.425
3665,3170,774.0,-43.925,170.475
3666,3171,710.0,-43.925,170.525
3667,3172,894.0,-43.925,170.575
3668,3529,740.0,-44.025,170.425
3669,3713,831.0,-43.975,170.425
3670,3714,878.0,-43.975,170.475
3671,3715,759.0,-43.975,170.525
3672,3716,918.0,-43.975,170.575
3673,3173,1720.0,-43.925,170.625
3674,3174,1490.0,-43.925,170.675
3675,3175,1038.0,-43.925,170.725
